date,guest_name,category,artist,title,url,date_tidied,guest_name_disaggregated,guest_occupation_disaggregated
Fri 17 Feb 1995,Rabbi Hugo Gryn,song,Leos Janáček,Sinfonietta - 5th movement,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,song,The Polish Army's Central Artistic Ensemble,Zog Nit Keinmol (Never Say This Is The Last Road),https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,song,The Choir From The West London Synagogue,Shema Koleinu,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,song,Ravi Shankar,Gat Kirwani,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,song,Kid Ory's Creole Jazz Band,St Louis Blues,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,song,Israel Zohar,Kol Haoalm Kulo Gesher Tzar M' Od,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,book,,Biography of Churchill - Martin Gilbert,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 17 Feb 1995,Rabbi Hugo Gryn,luxury,,A parking space,https://www.bbc.co.uk/programmes/p0093qd5,1995-02-17,Rabbi Hugo Gryn,
Fri 8 Jul 1994,Derek Jameson,song,Harry Nilsson,Without You,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,Michael Balfe,The Bohemian Girl: I Dreamt I Dwelt In Marble Halls,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,The Red Army Ensemble: Moscow Military District,Tipperary,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,Anton Karas,The Third Man Theme,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,Giacomo Puccini,E lucevan le stelle (from Tosca),https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,The Beatles,Help!,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,Edward Elgar,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory',https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,song,Giacomo Puccini,"Si, mi chiamano Mimi (from La Bohème)",https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,book,,The Grapes of Wrath - John Steinbeck,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 8 Jul 1994,Derek Jameson,luxury,,Word processor,https://www.bbc.co.uk/programmes/p0093qf4,1994-07-08,Derek Jameson,
Fri 1 Jul 1994,John Drummond,song,Leos Janáček,The Cunning Little Vixen Prelude,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Maurice Ravel,String Quartet in F major - 1st movement,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Sergei Rachmaninov,Piano Concerto No. 3 in D minor - 2nd movement,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Igor Stravinsky,2nd Tableau of Les Noces,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Wolfgang Amadeus Mozart,Soave sia il vento (from Cosi fan tutte),https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Carl Nielsen,Symphony No. 6 - 1st movement,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Alban Berg,Wozzeck,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,song,Harrison Birtwistle,Earth Dances,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,book,,Encyclopaedia of the libretti of all the well-known operas,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 1 Jul 1994,John Drummond,luxury,,Small theatre,https://www.bbc.co.uk/programmes/p0093qfw,1994-07-01,John Drummond,
Fri 24 Jun 1994,Brian Sewell,song,Max Bruch,Violin Concerto No. 1 in G minor - 1st movement,https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Richard Strauss,Frühling (from Four Last Songs),https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Wolfgang Amadeus Mozart,"Porgi, amor (from The Marriage of Figaro)",https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Ludwig van Beethoven,"Komm, Hoffnung (from Fidelio)",https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Gaspare Spontini,La Vestale Aria - 'Tu Che Invoco',https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Richard Strauss,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier),https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Richard Wagner,Liebestod (from Tristan und Isolde),https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,song,Franz Schubert,"Auflösung, D807",https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,book,,Songs from the 1880s with piano accompaniment - Franz Schubert,https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 24 Jun 1994,Brian Sewell,luxury,,Pieta sculpture by Michelangelo,https://www.bbc.co.uk/programmes/p0093qgn,1994-06-24,Brian Sewell,
Fri 31 Mar 1995,Zoe Wanamaker,song,The Rolling Stones,Sympathy For The Devil,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Giuseppe Verdi,Offertorio (from Requiem Mass),https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Miles Davis,Freddie Freeloader,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Franz Schubert,String Quintet in C major - 2nd movement,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Johann Sebastian Bach,Partita for Keyboard No. 1 in B flat major,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Bette Midler,I Never Talk To Strangers,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Gustav Mahler,Symphony No. 9 in D major - 4th movement,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,song,Ella Fitzgerald,Ev'ry Time We Say Goodbye,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,book,,Greek Myths - Robert Graves,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 31 Mar 1995,Zoe Wanamaker,luxury,,Samson tobacco and liquorice Rizla papers,https://www.bbc.co.uk/programmes/p0093qhc,1995-03-31,Zoe Wanamaker,
Fri 10 Jun 1994,Milton Shulman,song,The Ink Spots,Java Jive,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Giuseppe Verdi,La donna è mobile (from Rigoletto),https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Richard Addinsell,Warsaw Concerto,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Stanley Holloway,Get Me to the Church on Time,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Pyotr Ilyich Tchaikovsky,Sleeping Beauty Capriccio Italien,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Ella Fitzgerald,Russian Lullaby,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Russ Columbo,You Call It Madness,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,song,Walter Huston,September Song,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,book,,The Cookery Book - Constance Spry,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 10 Jun 1994,Milton Shulman,luxury,,Tennis racket and ball machine,https://www.bbc.co.uk/programmes/p0093qjc,1994-06-10,Milton Shulman,
Fri 3 Jun 1994,Peter Scudamore,song,Elton John,Goodbye Yellow Brick Road,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,Mott the Hoople,Golden Age Of Rock 'n' Roll,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,James,Laid,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral' - Ode to Joy,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,The Pogues,Fairytale Of New York (feat. Kirsty MacColl),https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,Gioachino Rossini,Largo al factotum (from The Barber of Seville),https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,Bruce Springsteen,Cadillac Ranch,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,song,The Beatles,Let It Be,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,book,,Book of Verse - Rudyard Kipling,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 3 Jun 1994,Peter Scudamore,luxury,,Snorkeling equipment,https://www.bbc.co.uk/programmes/p0093qjy,1994-06-03,Peter Scudamore,
Fri 27 May 1994,Britt Ekland,song,Frank Sinatra,Three Coins In The Fountain,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,Pyotr Ilyich Tchaikovsky,Swan Lake - Waltz,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,Cliff Richard,Living Doll,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,Captain Sensible,Happy Talk,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,John Lennon & The Plastic Ono Band,Mother,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,Bruce Springsteen,The River,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,Wolfgang Amadeus Mozart,Requiem in D minor - Dies Irae,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,song,ABBA,Dancing Queen,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,book,,"Recent editions of magazines, e.g. Vanity Fair; Vogue",https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Fri 27 May 1994,Britt Ekland,luxury,,Case of Evian water filled with champagne,https://www.bbc.co.uk/programmes/p0093qkm,1994-05-27,Britt Ekland,
Sun 5 Feb 1995,Kate Adie,song,Max Bruch,Violin Concerto No. 1 in G minor,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Joseph Canteloube,L' Antouèno (from Songs of the Auvergne),https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Carl Orff,Estuans interius (from Carmina Burana),https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Ralph Vaughan Williams,The Wasps Overture,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Genesis,Follow You Follow Me,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Giacomo Puccini,La Bohème Act 1 (finale),https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Durham Cathedral Choir,I Wonder As I Wander,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,song,Ralph Vaughan Williams,Symphony No. 6 in E minor,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,book,,Canterbury Tales - Geoffrey Chaucer,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Sun 5 Feb 1995,Kate Adie,luxury,,Large Victorian bath with claw feet,https://www.bbc.co.uk/programmes/p0093qlf,1995-02-05,Kate Adie,
Fri 18 Aug 1995,Sir John Wilson,song,Duke Ellington & His Orchestra,Basin Street Blues,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,Johann Sebastian Bach,"Jesu, Joy of Mans Desiring from Cantata BWV 147",https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,Franz Schubert,Symphony No. 6 in C Major,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,The Drummers of Burundi,Drummers Of Burundi,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,Anil Mohile,Indian Water Music,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,Adrian Boult,These Things Shall Be,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,The Trinidad Calypso Troubadors,Last Train To San Fernando,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,song,Johann Sebastian Bach,Mass in B minor - Sanctus,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,book,,A chess strategy book (in brail),https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Fri 18 Aug 1995,Sir John Wilson,luxury,,A sonic probe,https://www.bbc.co.uk/programmes/p0093qm9,1995-08-18,Sir John Wilson,
Sun 12 Feb 1995,Garrison Keillor,song,Leo Kottke,Ojo,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,Hughes/Williams,Guide Me O Thou Great Jehovah,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,Butch Thompson,Deep Creek,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,Antonín Dvořák,"Romance in F minor, Op. 11",https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,Bill Hinkley & Judy Larson,A Capital Ship,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,Merle Haggard,The Bottle Let Me Down,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,The Beach Boys,Fun Fun Fun,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,song,Huddersfield Choral Society,Abide With Me Fast Falls The Evertide,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,book,,Thesaurus - Roget,https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 12 Feb 1995,Garrison Keillor,luxury,,Set of china (four place settings),https://www.bbc.co.uk/programmes/p0093qnj,1995-02-12,Garrison Keillor,
Sun 11 Dec 1994,Trevor McDonald,song,Ludwig van Beethoven,Violin Concerto in D major,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,Judy Garland & Fred Astaire,A Couple Of Swells,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,Nina Simone,Mr Bojangles,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,Slinger Francisco,Capitalism Gone Mad,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,"Martin Luther King, Jr.",March Of Washington 1963,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,Giacomo Puccini,La Bohème,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,José Carreras,O Sole Mio,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,song,Crowd at Cardiff Arms Park,Land Of My Fathers,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,book,,Anthology of Poetry,https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Sun 11 Dec 1994,Trevor McDonald,luxury,,"Box of paints, brushes, paper",https://www.bbc.co.uk/programmes/p0093qpk,1994-12-11,Trevor McDonald,
Fri 22 Apr 1994,Alan Hacker,song,Joseph Haydn,Symphony No. 104 in D major 'London',https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,Wolfgang Amadeus Mozart,La finta giardiniera,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,Harrison Birtwistle,Hymn to the Sun Interlude,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,Bismillah Khan,Mishra Thumri,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,Johann Sebastian Bach,St John Passion,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,Tony Coe,A Kaleidoscope Of Rainbows,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,B.J. Thomas,Raindrops Keep Fallin' On My Head,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,song,Claudio Monteverdi,Il Ritorno d'Ulisse in Patria,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,book,,Middlemarch - George Eliot,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 22 Apr 1994,Alan Hacker,luxury,,Hovercraft wheelchair with capuccino machine,https://www.bbc.co.uk/programmes/p0093qqg,1994-04-22,Alan Hacker,
Fri 15 Apr 1994,Roger McGough,song,Giuseppe Verdi,La donna è mobile (from Rigoletto),https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,Auscultate,Veni Creator Spiritus,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,Dylan Thomas,Under Milk Wood,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,Maurice Ravel,Pavane pour une infante défunte,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,The Beatles,Love Me Do,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,Stan Getz,My Funny Valentine,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,Barbara Dickson,Marilyn Monroe,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,song,Sounds of the Sea and Ships,Foghorns On The Mersey,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,book,,Times Atlas of the Night Sky,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 15 Apr 1994,Roger McGough,luxury,,Black cab,https://www.bbc.co.uk/programmes/p0093qr6,1994-04-15,Roger McGough,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,Flight of the Condor,Papel De Plata,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,Michael Ball,Love Changes Everything ,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,The Massed Pipes And Drums Of The Scottish Regiments,Blue Bonnets,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,Les Troubadours du Roi Baudouin,Kyrie From The Missa Luba,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,The Original London Cast Of Les Miserables,Red And Black,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,Barbra Streisand,Memory,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,Enya,Ebudae,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,song,Edward Elgar,Cello Concerto in E minor,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,book,,Gormenghast - Mervyn Peake,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 4 Aug 1995,Sir Ranulph Fiennes,luxury,,Antisan for insect bites,https://www.bbc.co.uk/programmes/p0093qrw,1995-08-04,Sir Ranulph Fiennes,
Fri 1 Apr 1994,Conrad Black,song,Ludwig van Beethoven,Piano Concerto No. 5 in E flat major 'Emperor',https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,The Tabernacle Choir at Temple Square,Battle Hymn Of The Republic,https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,Douglas MacArthur,General Of The Army MacArthur's Report To Congress,https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,Richard Wagner,In fernem Land (frm Lohengrin),https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,César Franck,Panis Angelicus - O Holy Night,https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,Frédéric Chopin,Piano Concerto No. 1 in E minor - 2nd movement,https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,Paul Robeson,Londonderry Air (Danny Boy),https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,song,Pyotr Ilyich Tchaikovsky,1812 Overture,https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,book,,"The Oxford Book of Verse, especially 'Apologia' (Newman)",https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 1 Apr 1994,Conrad Black,luxury,,Model of HMS Hood,https://www.bbc.co.uk/programmes/p0093qsq,1994-04-01,Conrad Black,
Fri 11 Mar 1994,Christina Dodwell,song,Miriam Makeba,The Click Song,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,song,Y T Phoon,Far Away Places,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,song,Pink Floyd,One of These Days,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
